86.879,34.3,5.2213,3.7671,4.8109,2.8617,2.6096,1.2262,-5.2529,3.7198,1.3071,-5.1163,-3.7304,1.3483,-2.5832,0.63781,0.46081,1.261,1
105.05,41.131,1.6698,13.922,16.669,8.0627,1.4338,-7.1512,14.204,19.271,-0.076876,-21.847,11.852,-9.3296,-5.8448,-5.3847,10.543,0.35378,1
92.971,20.798,1.165,10.981,9.1656,-7.6053,10.132,-4.1014,1.0917,18.987,3.4606,-3.6293,5.3156,0.08648,-3.0752,-2.2014,2.5079,0.44638,1
116.26,73.947,7.8116,13.22,8.213,-4.8982,22.013,-6.2612,15.02,-0.12782,-4.4108,2.8797,11.322,-6.6935,-1.2744,-0.82801,-3.0394,0.39708,1
97.764,53.469,6.7852,8.8902,6.6717,5.5715,12.299,6.164,7.6998,0.6045,0.31793,-3.8361,-0.47275,1.4866,-8.4632,-2.1865,-2.0962,-0.75065,1
83.059,22.744,5.983,9.8782,12.714,-4.9459,14.806,6.3653,-3.8084,7.8995,0.88105,-1.5772,1.9815,1.9385,-0.68689,1.2117,3.2474,0.80514,1
101.56,59.166,6.6334,9.5476,6.8485,-5.2044,17.449,-4.7829,8.3938,-0.99972,0.44641,-3.1486,-0.092133,-4.416,-0.073871,0.84014,-2.3875,2.1513,1
111.08,60.422,7.4294,10.097,7.3069,9.6646,7.5061,10.123,12.113,5.3147,-3.4311,-8.7922,-8.1207,-3.0245,-5.2291,1.2747,-2.5756,1.6523,1
104.02,41.372,6.9379,4.9942,8.3487,4.571,15.427,8.4115,-0.36584,-2.7293,2.6327,-9.6618,-10.991,2.9937,-4.623,2.3008,-0.43356,1.0863,1
78.24,13.783,3.7234,1.5963,10.795,-3.9668,18.244,-0.014846,-6.8394,16.157,-12.787,-8.5467,0.79206,4.9078,-1.1217,-1.6907,4.0013,1.6856,1
81.343,9.144,4.7029,-0.75693,10.165,-13.437,21.56,-2.4577,-2.2914,11.741,-5.5,-0.85503,-1.4144,6.0038,-3.1185,0.33849,-1.1381,0.84999,1
97.336,35.086,2.57,7.1533,6.3397,4.6763,-0.45708,1.7779,5.7351,3.8769,-2.6966,-7.1162,-6.7482,2.8283,-4.5253,-0.1924,-0.55547,1.1878,1
69.531,17.822,5.9516,-0.89664,12.374,-1.1416,12.384,-2.821,-1.131,18.967,-4.2349,-16.519,-0.35672,2.9732,-2.0841,-2.1605,5.787,0.32916,1
84.128,1.0145,-2.8426,3.0427,1.338,0.65367,8.3918,-2.6831,-0.2812,6.1377,0.56897,-1.5249,-0.76997,4.475,-0.62628,0.036696,-0.45864,1.5076,1
70.288,9.0876,5.6055,9.2442,7.9478,-4.4285,3.3942,4.7863,1.8129,6.7028,4.6518,2.7973,2.9757,1.5241,-0.80426,0.7065,1.1161,0.64727,1
86.601,34.196,-5.5799,31.431,10.957,-13.72,-9.8188,-0.064534,-0.76889,1.972,-1.5042,-3.6341,-12.21,0.79406,-4.503,-2.4675,2.9776,1.684,1
100.66,56.679,6.0018,9.3509,4.3775,5.4617,0.57331,-0.335,7.7968,4.1261,-1.9251,-0.77206,1.1683,0.21905,4.4753,-0.97433,-1.9426,2.0393,1
91.107,0.60693,0.82372,-1.1266,5.0722,-0.06738,6.7687,-3.2581,0.55783,0.9643,0.36493,-1.1301,-0.35139,3.8039,0.15727,0.58585,-0.54918,1.1387,1
88.033,19.731,6.0784,0.55763,9.3516,-2.012,7.7904,-4.0575,-7.2776,7.9774,6.8642,-8.5466,0.76918,4.2487,-1.0798,-1.2616,3.8346,1.8698,1
91.468,2.5801,6.2318,-5.9735,9.7441,-2.2394,11.241,-1.0871,0.015149,0.02934,0.35589,-2.3819,-0.78655,3.974,-1.5363,1.181,-0.4791,2.8322,1
84.66,10.021,3.9014,-2.8726,7.8585,0.71892,1.814,-4.3348,-0.68945,4.64,-0.59809,-4.6422,0.79927,2.5319,-0.15788,-1.1881,0.89959,0.9869,1
68.389,1.5942,12.16,1.6829,-6.7121,-6.1557,16.29,-2.925,1.9634,10.296,7.1852,-3.1434,0.31411,5.2673,-1.8293,1.2408,-0.7473,1.727,1
96.934,13.777,6.0468,-0.47535,10.995,7.3567,4.6525,6.8808,-1.002,3.7812,-0.43397,-4.9762,-0.4848,2.6104,-1.4797,0.49756,1.7665,1.994,1
120.83,50.367,6.4821,7.3768,7.6831,1.935,6.5629,1.851,11.211,16.748,-12.506,-0.15077,1.6104,-2.8642,-0.17404,2.3712,-2.9103,3.2906,1
90.776,4.7706,8.1747,-6.8402,17.098,3.008,11.924,-7.9383,-1.9266,14.907,13.503,-14.524,14.105,3.3355,1.2877,-3.9326,9.3722,2.3293,1
124.39,64.065,8.7358,12.398,8.6767,13.796,16.45,15.102,2.4728,-3.307,4.2567,-0.72007,4.3061,-3.5227,-6.0583,2.2762,-0.11679,-0.25755,1
115.97,66.587,7.7858,12.447,7.3006,-7.8724,29.984,-0.074906,-5.6668,0.34248,-4.1354,-0.11244,1.4995,-5.3294,0.061257,3.3028,-1.0568,2.2173,1
99.266,44.111,6.1006,6.3988,4.9434,6.3463,5.7299,7.3236,-5.6759,1.0619,0.80771,-6.3808,-8.6281,2.253,-2.0825,0.85264,-0.52595,1.5091,1
105.65,53.04,8.2696,9.3112,10.871,5.5635,30.987,11.063,8.2008,-5.6857,1.987,-1.102,3.8326,-2.0266,0.093659,2.1987,-0.8849,1.9847,1
101.7,43.165,5.6975,7.4231,5.2421,6.9935,4.5422,4.9253,0.79806,7.9227,-2.8151,5.0059,9.327,-4.8273,-1.1246,3.1218,-0.44465,0.84754,1
136.8,79.942,7.1194,16.382,4.7919,12.547,1.6779,5.401,10.258,11.916,-2.0253,5.533,13.29,-14.381,1.1577,5.3427,-1.5489,2.6234,1
98.19,45.939,-18.039,28.453,-2.0152,10.951,19.442,7.1055,18.076,19.383,-15.65,-0.76549,0.82643,0.64692,-6.2674,-1.9944,-2.9625,-1.5145,1
94.94,14.66,5.6854,-1.6466,10.878,1.8507,8.744,3.3945,9.5388,2.3931,-2.0683,-4.1821,-2.4781,6.763,-8.4664,-0.98735,-1.431,5.3385,1
120.11,20.404,5.8221,-6.2525,8.9102,-10.683,10.6,-11.875,-8.2202,-8.8262,7.0407,-0.5642,0.34576,6.567,5.0399,-1.5599,-0.45852,3.4398,1
202.48,41.635,5.9169,-13.043,11.387,6.6561,8.672,17.578,-6.0679,3.4344,0.48319,2.8979,9.7098,-0.73556,-0.18603,2.5785,0.39999,0.96562,1
96.52,3.5449,3.3682,-8.712,8.6066,-11.19,18.615,1.8167,-3.203,17.068,-5.9379,-0.21456,-1.0947,5.1742,-0.73963,1.9242,-1.7549,2.4412,1
93.7,30.024,10.62,3.353,0.61292,6.8512,8.3373,6.4985,-0.7103,10.033,5.4826,1.5925,1.1524,1.0464,0.66562,2.5369,-0.93786,0.80931,1
78.766,23.551,4.3826,1.1915,3.5345,2.7814,-1.606,0.37663,-6.7009,2.4005,-0.88338,-1.9543,-3.7917,5.2464,0.44427,0.37719,0.083651,1.1885,1
88.153,7.2955,5.3094,-4.9244,8.8652,-6.502,13.011,-4.8316,-3.4561,-0.72496,-0.54063,-0.050625,0.74482,4.3549,-0.50901,-0.40728,-1.0252,1.1996,1
63.152,23.776,-1.0811,-5.5688,0.097247,-3.0968,4.144,6.6441,-5.7249,0.32335,2.2913,1.9915,5.402,6.1118,-2.5493,-0.62931,1.648,2.9224,1
84.727,5.0081,4.7787,-6.8091,9.6938,-9.5359,18.321,-5.5517,0.084429,-3.5724,8.0963,-2.2015,-0.19514,2.949,-0.82822,0.84096,-0.99725,1.2896,1
70.199,32.72,-1.2087,-1.9048,-0.86935,-10.97,31.549,13.885,-0.9705,9.2382,-2.5949,-2.8328,-3.6071,5.5455,0.062651,2.2819,0.59707,0.41908,1
57.134,17.34,2.7031,1.387,2.4466,0.45804,2.224,0.41366,-5.5677,4.6416,-1.1737,1.2468,0.40943,4.0488,2.5192,-0.27331,-0.20394,1.5878,1
76.47,0.12899,4.3268,-5.9998,7.5818,0.35839,3.9941,-1.0208,1.0571,2.9775,4.0482,-0.28872,1.1244,3.4901,-0.78821,0.21883,-1.0137,0.85982,1
118.88,32.172,1.2756,-4.7292,2.7892,-8.943,16.189,8.4272,-12.059,15.708,-8.2495,4.4913,6.0509,7.0597,-3.2322,-2.6614,-0.91675,-0.57624,1
89.371,25.823,5.5214,1.551,6.1698,8.1874,3.3527,8.2974,-0.04153,5.8297,2.4229,-4.6508,-5.6402,5.8484,-2.1099,1.8115,-0.27588,0.6458,1
60.475,9.9213,-2.4636,-12.857,1.2891,-6.8417,1.1034,3.5983,-0.50026,-1.1255,1.3104,0.050855,3.3964,3.1507,1.6196,0.2409,1.0595,1.5235,1
68.122,26.849,3.16,2.6434,2.9114,-0.36291,8.7376,5.1526,-6.8696,7.5987,-5.1411,1.6089,1.2467,1.7249,0.40973,0.40965,-0.41533,1.1555,1
89.699,25.87,6.9825,1.2703,10.798,1.3478,25.39,7.1619,3.5237,-5.0295,1.5984,-2.5426,-0.0072328,5.9888,-3.2648,-0.2418,-0.64619,1.9867,1
61.667,23.537,-1.4829,-7.5675,2.4201,-5.638,17.714,12.598,3.3558,2.4534,12.516,-3.7333,-0.32537,4.0357,-0.5127,3.0719,1.1816,0.92094,1
79.854,10.122,2.6825,-2.1347,3.7152,-5.4631,3.6887,-5.3816,-6.8619,14.453,9.5685,1.3751,-0.60292,5.1011,0.61202,1.093,-0.89408,1.3765,1
78.279,19.598,4.8236,-0.17462,6.6166,2.2134,10.263,3.2654,-0.038729,0.44016,6.2718,-0.84018,0.4949,4.4613,1.2387,0.66138,-0.31185,0.68661,1
86.564,13.242,3.0427,-5.4526,5.134,-0.597,2.1011,0.028827,-3.7088,1.4969,3.3112,2.0101,4.6176,4.1403,-0.79024,-0.30893,-0.01446,0.37307,1
62.197,15.416,4.1977,0.33182,5.9137,4.2979,7.677,4.2805,3.3433,1.5275,1.2603,0.65165,2.9091,1.7116,0.14637,1.275,-0.30115,1.6744,1
84.159,7.9305,-4.2544,-13.438,1.079,-16.68,19.154,0.92245,3.7602,-2.5925,-0.99651,-2.3062,2.7297,4.5167,-1.9085,0.8757,0.15231,0.5644,1
87.934,8.9792,-4.6712,-22.139,3.0466,-15.552,10.258,8.1121,1.6519,4.7134,-2.1414,-0.86429,3.894,5.8758,-0.78164,0.016006,0.73605,4.0995,1
94.821,24.358,5.0983,0.08825,6.3226,-1.568,6.5186,-0.65045,-2.3308,7.7512,-5.9403,1.2316,2.276,2.1773,-1.8289,2.804,-0.24728,6.6306,1
70.707,8.7833,-2.2931,-12.146,2.4659,-5.9814,6.419,9.4567,-0.01763,10.616,-3.254,-1.4214,-0.49982,4.7147,-0.76527,1.728,0.37968,0.5235,1
79.529,23.121,3.9019,1.0059,5.1732,-14.203,20.839,-4.7989,-10.803,9.7896,-4.3981,1.4579,-0.96099,5.5301,3.7469,-0.52105,-1.4412,2.8471,1
48.517,-0.21471,-6.354,4.3806,0.30354,2.2691,5.0448,-2.2403,2.638,1.2665,0.8893,-0.32081,0.42722,5.0051,-1.7267,0.038473,0.2943,3.2486,1
71.377,2.0475,4.1031,-4.99,7.0844,0.77298,3.5224,-0.82883,2.2098,3.8107,1.0505,0.36312,1.3815,4.7915,1.5727,0.63065,-0.68026,3.5019,1
93.271,-1.1735,-6.6193,3.7278,-1.7781,1.5042,7.2903,-3.335,5.5185,4.7431,2.1852,-0.99749,1.1553,1.9975,-1.078,1.0049,-0.77599,1.0867,1
76.001,19.602,3.9431,0.95217,4.1965,2.108,5.8861,4.6074,-3.5251,11.69,13.618,-3.5212,-5.1174,6.4751,0.16693,2.2025,-0.49527,0.97098,1
67.247,11.835,0.37682,-10.378,-1.8048,-13.995,16.418,0.71042,-0.38167,-3.9449,2.1211,-0.24487,4.3202,4.9019,1.1897,3.2721,1.2547,1.6041,1
62.468,16.105,4.1531,-0.079999,5.8116,-0.35087,8.9164,-0.3723,0.70998,-2.342,2.0134,-0.75823,0.88048,2.767,-1.0334,0.98132,-0.039125,2.8354,1
58.645,6.0535,-1.5284,-10.681,2.7902,-4.0595,3.9117,5.4224,3.205,3.9251,1.3041,-0.61435,1.9928,3.866,1.3176,1.0422,0.35313,1.509,1
93.697,5.1282,-4.3282,-25.114,-1.3225,-10.741,3.4558,11.266,3.7148,0.034864,3.3499,-2.2142,3.9897,5.4453,1.4213,0.096015,1.3718,1.3151,1
66.987,8.1983,3.4946,-2.073,4.8979,0.61145,4.0603,1.2354,-0.95177,9.8051,8.9481,-1.1122,-1.0318,4.7836,-0.56919,3.044,-0.17124,0.75277,1
68.23,18.276,5.0179,1.0305,7.666,-0.9885,19.866,2.6147,1.4226,-1.1548,5.326,1.9057,5.2852,0.39259,1.3519,2.6437,-0.059399,1.3704,1
63.082,21.773,3.4564,2.5412,2.6107,2.7985,1.9286,2.1282,-5.6322,4.6338,3.075,0.89875,1.0703,5.7828,-1.622,-0.89034,-0.083783,0.099718,1
100.72,30.448,6.6239,1.5872,7.7106,2.8502,10.615,2.8177,-4.1882,-4.242,2.8982,-2.459,-1.9676,2.1506,0.63476,0.99869,-0.19185,2.3288,1
135.96,55.013,9.0357,6.8414,9.8308,-8.9021,28.811,-5.2971,-10.914,-6.9987,-1.4748,5.1774,9.5425,3.0912,-1.67,0.10678,0.1448,5.5611,1
159.05,56.504,11.185,6.4599,13.22,1.2244,34.831,13.511,-12.185,-1.3784,-0.32257,-8.0459,-10.766,5.902,-3.7122,1.9886,-0.67489,3.1295,1
90.978,-7.5748,5.8916,10.721,-20.724,2.4826,11.768,-5.1418,5.1889,-0.057506,-2.571,-2.7723,0.31076,4.091,-1.0999,1.2368,-0.39986,1.2145,1
112.73,16.974,6.749,-3.7771,9.5337,-2.5613,10.297,-3.7255,-5.3419,-2.5781,3.5334,0.11101,1.4647,3.1578,1.2004,0.54658,-0.62883,1.1819,1
94.069,6.6353,-2.124,-13.604,4.3411,-17.271,24.087,2.7452,0.46021,0.99565,-6.9354,-1.368,1.8078,4.0874,-0.16882,2.2357,0.30979,0.81631,1
151.4,62.429,11.24,7.9722,12.402,7.8123,28.499,11.953,-6.5292,-14.352,12.339,-6.1743,-3.3896,9.6509,-9.1139,-2.1207,0.15994,0.87081,1
121.49,48.22,8.4787,6.347,9.6643,-1.1639,27.961,5.9072,-8.1813,-2.8561,5.9207,-2.4544,-1.0194,16.437,-10.191,-2.5372,0.42769,7.9043,1
138.42,10.139,8.1957,-7.4369,13.63,-6.6621,18.321,-2.6124,-4.6232,5.002,-6.3966,0.080791,0.55109,4.5135,-1.1781,0.21924,-2.0603,1.5533,1
131.23,47.6,8.3277,6.5358,7.0337,15.425,6.0492,15.178,-8.1101,6.2258,3.5724,0.27809,1.2099,1.3327,-0.36356,3.7523,0.60877,1.3381,1
390.62,14.998,13.777,-27.543,25.672,7.5861,-11.399,-9.6856,-10.573,2.3107,-2.393,3.63,4.9441,12.333,13.817,-5.1913,-3.868,4.2243,1
123.83,-7.5695,20.123,3.9168,-23.328,-2.2011,15.618,-2.951,4.5393,10.126,-4.1704,-3.2033,0.38146,4.4507,-0.80227,2.4717,-1.9166,0.52214,1
141.03,-0.94897,8.0281,-10.136,11.64,-1.6206,6.8649,-1.7277,-2.7062,10.857,-0.15493,0.0066547,0.18033,5.4669,0.55454,1.0683,-2.2149,2.9845,1
118.74,1.6844,6.7871,-8.8228,12.066,-3.0128,10.799,-2.7437,-2.2662,1.3889,-1.6619,-0.49472,0.47725,3.5521,-0.15448,0.6986,-1.4177,1.1978,1
104.46,41.852,7.1357,6.086,7.2257,9.6343,12.419,8.6731,-1.4686,-1.4658,4.2524,4.0513,8.8909,5.3843,-2.7528,-2.1238,-0.22427,0.31919,1
128.99,44.198,9.071,4.8833,11.148,-2.0021,31.776,8.5132,-10.681,-1.6177,-0.20129,-3.9694,-4.9066,3.218,-2.2624,2.4355,-0.3274,3.1175,1
134.59,24.146,8.2672,-2.8297,11.473,-0.9358,14.219,-3.0806,-4.6882,-4.1654,1.3266,6.0709,11.854,11.047,-6.9168,-8.2791,-2.0603,-2.8155,1
97.075,21.026,-8.2683,0.50824,-2.6353,-12.148,4.172,-6.815,-14.418,8.2543,-6.5619,2.6924,1.7598,5.5351,0.73947,-0.19207,0.6847,2.0483,1
104.72,43.474,8.1345,5.6513,9.8892,4.3321,24.523,8.9272,-1.9561,-9.736,4.8916,-3.7133,-0.59544,7.6799,-9.2467,1.6171,1.4208,13.879,1
99.88,40.835,6.0714,7.6818,5.186,1.7491,18.004,8.794,-10.448,15.019,-5.844,7.7799,10.676,13.474,-11.305,-3.511,-0.1986,7.6752,1
121.87,-1.5023,5.587,-8.9841,10.991,1.0909,5.3316,-1.2081,1.9204,4.3603,-0.3796,-0.56512,0.55468,6.9606,1.3421,2.0413,-0.75277,2.6963,1
106.83,34.423,6.4693,3.8666,7.084,2.5268,17.283,7.2589,-4.4783,9.4219,20.243,-2.8912,-3.2355,6.0665,2.0752,0.35273,-1.491,1.1041,1
117.6,37.658,8.8381,2.2465,12.332,-2.6993,30.22,2.4821,-2.6348,-12.729,7.9271,-4.6604,-2.2486,2.7763,-1.9591,3.8023,0.65901,1.4579,1
96.231,33.441,5.6767,3.2654,5.5626,-1.6983,11.202,-0.71893,-7.2689,2.1373,9.7786,-0.95979,-0.17316,9.2932,-4.0504,-0.73984,-0.065793,0.22755,1
133.05,33.926,7.5718,1.9481,8.7149,-1.8704,16.499,5.5433,-14.604,11.489,-13.124,0.19516,-2.8136,2.5729,0.19777,2.342,-0.9419,2.0663,1
103.37,2.6518,6.5599,-8.0149,12.325,-6.4643,17.201,-5.7143,1.9804,-4.4328,6.9342,-1.3023,1.6591,3.9557,-1.2976,0.24444,-1.3284,1.1771,1
330.55,31.674,-17.703,-6.7065,5.31,-6.1922,-9.3008,-17.686,-15.962,-0.23851,-6.5877,-0.54604,0.13984,12.007,10.178,-0.098214,-0.39042,5.4547,1
61.761,9.9806,2.6732,-1.3441,3.703,-1.4192,0.85397,-4.0817,-2.2612,3.2882,3.1336,1.7565,3.2063,4.0582,-1.5443,-1.0411,-0.62367,0.40766,1
86.981,0.9947,5.0117,-3.3734,4.7062,1.0328,7.0242,-0.44219,0.91591,3.4815,0.49888,0.40738,2.0287,5.1334,-1.7244,-0.37163,-1.0367,1.1122,1
96.41,28.41,4.984,1.6491,4.5134,-10.566,12.509,-10.679,-14.193,0.69327,14.333,4.4678,6.4242,1.6612,2.1459,-0.03396,-0.36176,1.6425,1
96.859,17.831,5.8411,-1.2175,8.6112,1.0145,12.486,-0.055966,-0.9649,-0.25616,2.514,6.6441,13.233,19.352,-14.289,-9.9762,-1.1303,4.4482,1
90.099,3.451,5.7895,-6.4902,10.601,-6.8966,16.448,-5.4447,1.0339,-4.0674,2.4827,-1.0983,1.1309,3.3584,-1.4996,0.42844,-1.0993,0.70482,1
95.906,12.042,6.4369,-3.5617,10.534,4.5673,12.076,3.6782,4.1433,-3.4837,2.275,1.5961,6.7763,10.838,-9.2644,-5.0793,-1.1265,3.1693,1
105.9,26.503,6.6423,0.8574,9.0323,-2.2237,17.544,3.5433,-3.5671,8.2237,-9.8699,-0.056067,-1.1822,7.9252,0.4423,-1.0323,-1.5942,0.76625,1
81.543,3.3456,3.7443,-4.6798,8,-3.0551,9.4993,-2.9495,1.3121,2.1736,-2.1613,0.36,1.4843,4.6514,0.49283,-0.72462,-1.3982,1.1882,1
63.224,3.6322,2.4706,-2.1292,6.2221,-3.2531,12.326,1.7164,-0.70728,10.682,-9.9301,1.1585,0.37008,4.7957,0.3228,2.5953,-0.55963,1.704,1
119.76,29.226,5.1213,-1.1128,4.2783,-10.069,-4.0524,-16.645,-11.408,7.1153,5.4499,1.217,-0.85398,8.4906,7.1094,-1.3704,-1.0901,6.4856,1
81.306,3.7131,5.6721,-4.6076,6.6239,0.45151,5.7741,-1.0084,1.3651,2.9187,2.2977,0.74399,2.2983,4.6423,1.7515,0.073941,-1.0428,0.71826,1
84.642,1.239,4.5571,-5.6602,7.9839,-3.0004,9.2808,-1.5399,1.2988,9.747,11.757,-0.941,0.18825,5.4028,-1.3586,0.99402,-1.5407,3.5703,1
85.609,35.475,5.9766,4.8196,6.5958,0.26087,17.844,6.3703,-5.8517,-0.89072,-0.86493,-5.3984,-7.0473,4.6972,-3.4889,1.6257,0.034853,2.1549,1
106.92,37.793,7.9736,2.8816,10.79,-1.1237,24.593,2.0004,0.32445,-11.435,6.0965,-4.6379,-2.9111,2.4531,1.0572,1.1203,-0.41756,1.6438,1
117.69,40.121,8.55,3.3478,10.872,0.38531,24.558,4.9565,-4.5178,-9.0315,2.0439,-4.0256,-3.0854,2.8937,-0.92928,1.608,-0.042562,2.0454,1
101.83,37.359,6.859,4.9608,8.1462,-1.6177,23.215,8.2222,-7.3123,7.0598,-8.701,-3.5954,-6.1223,5.1864,-2.0924,3.8704,0.0025225,2.7938,1
106.17,30.766,5.2301,-0.16033,7.272,-10.57,6.6546,-16.288,-1.0332,-2.8773,0.72853,-1.7642,-0.96624,12.182,2.9407,9.775,3.5298,0.14225,1
82.167,2.247,4.2693,-4.9157,7.313,-3.284,7.1334,-0.95328,-0.69994,13.156,1.8609,0.86871,0.44044,5.1734,1.6012,0.23375,-1.8229,2.2482,1
